"quality","class","variable","value"
5,"Mediocre","Volatile acidity",-0.211217331109201
6,"Mediocre","Volatile acidity",-0.155370036782022
5,"Mediocre","Volatile acidity",-0.434606508417915
4,"Poor","Volatile acidity",-0.769690274380986
6,"Mediocre","Volatile acidity",-0.657995685726629
5,"Mediocre","Volatile acidity",-0.434606508417915
6,"Mediocre","Volatile acidity",-0.0995227424548435
6,"Mediocre","Volatile acidity",-1.32816321765277
5,"Mediocre","Volatile acidity",1.04534679125232
5,"Mediocre","Volatile acidity",0.738186672452834
5,"Mediocre","Volatile acidity",0.877804908270781
7,"Good","Volatile acidity",-0.60214839139945
5,"Mediocre","Volatile acidity",0.0680191405266922
5,"Mediocre","Volatile acidity",0.0680191405266922
5,"Mediocre","Volatile acidity",-0.267064625436379
5,"Mediocre","Volatile acidity",-0.378759214090736
7,"Good","Volatile acidity",-1.43985780630713
5,"Mediocre","Volatile acidity",-0.378759214090736
8,"Good","Volatile acidity",0.235561023508227
6,"Mediocre","Volatile acidity",0.458950200816941
4,"Poor","Volatile acidity",0.877804908270781
6,"Mediocre","Volatile acidity",0.458950200816941
3,"Poor","Volatile acidity",-0.490453802745093
4,"Poor","Volatile acidity",-0.322911919763558
5,"Mediocre","Volatile acidity",0.877804908270781
5,"Mediocre","Volatile acidity",0.766110319616424
7,"Good","Volatile acidity",-1.38401051197995
7,"Good","Volatile acidity",-1.38401051197995
7,"Good","Volatile acidity",-1.21646862899841
5,"Mediocre","Volatile acidity",-0.155370036782022
7,"Good","Volatile acidity",-0.60214839139945
5,"Mediocre","Volatile acidity",0.738186672452834
6,"Mediocre","Volatile acidity",-0.155370036782022
5,"Mediocre","Volatile acidity",0.877804908270781
6,"Mediocre","Volatile acidity",-1.55155239496148
5,"Mediocre","Volatile acidity",0.626492083798477
5,"Mediocre","Volatile acidity",0.626492083798477
6,"Mediocre","Volatile acidity",0.849881261107191
5,"Mediocre","Volatile acidity",0.626492083798477
5,"Mediocre","Volatile acidity",0.570644789471299
5,"Mediocre","Volatile acidity",-0.546301097072272
5,"Mediocre","Volatile acidity",-0.546301097072272
5,"Mediocre","Volatile acidity",-0.60214839139945
6,"Mediocre","Volatile acidity",-0.937232157362521
6,"Mediocre","Volatile acidity",-0.937232157362521
7,"Good","Volatile acidity",1.15704137990667
6,"Mediocre","Volatile acidity",-0.937232157362521
7,"Good","Volatile acidity",-1.49570510063431
7,"Good","Volatile acidity",-1.38401051197995
6,"Mediocre","Volatile acidity",0.179713729181049
5,"Mediocre","Volatile acidity",0.51479749514412
6,"Mediocre","Volatile acidity",2.69284197390408
5,"Mediocre","Volatile acidity",-0.60214839139945
5,"Mediocre","Volatile acidity",0.51479749514412
5,"Mediocre","Volatile acidity",0.51479749514412
5,"Mediocre","Volatile acidity",0.598568436634888
6,"Mediocre","Volatile acidity",-0.211217331109201
6,"Mediocre","Volatile acidity",-0.0995227424548435
6,"Mediocre","Volatile acidity",0.179713729181049
6,"Mediocre","Volatile acidity",0.570644789471299
6,"Mediocre","Volatile acidity",1.04534679125232
5,"Mediocre","Volatile acidity",0.179713729181049
4,"Poor","Volatile acidity",-0.9930794516897
7,"Good","Volatile acidity",-1.7749415722702
7,"Good","Volatile acidity",-0.825537568708164
7,"Good","Volatile acidity",-1.21646862899841
4,"Poor","Volatile acidity",-0.322911919763558
6,"Mediocre","Volatile acidity",1.04534679125232
6,"Mediocre","Volatile acidity",0.458950200816941
5,"Mediocre","Volatile acidity",0.403102906489763
5,"Mediocre","Volatile acidity",0.179713729181049
6,"Mediocre","Volatile acidity",1.04534679125232
6,"Mediocre","Volatile acidity",-1.21646862899841
5,"Mediocre","Volatile acidity",0.403102906489763
6,"Mediocre","Volatile acidity",0.458950200816941
5,"Mediocre","Volatile acidity",1.24081232139744
6,"Mediocre","Volatile acidity",1.52004879303333
7,"Good","Volatile acidity",-0.043675448127665
6,"Mediocre","Volatile acidity",0.235561023508227
5,"Mediocre","Volatile acidity",2.07852173630512
5,"Mediocre","Volatile acidity",-1.04892674601688
5,"Mediocre","Volatile acidity",0.738186672452834
6,"Mediocre","Volatile acidity",-0.434606508417915
5,"Mediocre","Volatile acidity",0.738186672452834
6,"Mediocre","Volatile acidity",0.570644789471299
6,"Mediocre","Volatile acidity",0.347255612162584
7,"Good","Volatile acidity",-1.21646862899841
6,"Mediocre","Volatile acidity",0.347255612162584
7,"Good","Volatile acidity",-1.21646862899841
3,"Poor","Volatile acidity",2.74868926823126
5,"Mediocre","Volatile acidity",-1.21646862899841
7,"Good","Volatile acidity",0.598568436634888
7,"Good","Volatile acidity",0.598568436634888
7,"Good","Volatile acidity",0.347255612162584
7,"Good","Volatile acidity",0.347255612162584
5,"Mediocre","Volatile acidity",0.291408317835406
5,"Mediocre","Volatile acidity",0.0680191405266922
6,"Mediocre","Volatile acidity",0.179713729181049
6,"Mediocre","Volatile acidity",-0.043675448127665
6,"Mediocre","Volatile acidity",-1.244392276162
6,"Mediocre","Volatile acidity",-0.825537568708164
6,"Mediocre","Volatile acidity",-1.38401051197995
6,"Mediocre","Volatile acidity",-0.378759214090736
7,"Good","Volatile acidity",-0.741766627217396
6,"Mediocre","Volatile acidity",-1.244392276162
6,"Mediocre","Volatile acidity",-1.18854498183482
5,"Mediocre","Volatile acidity",1.04534679125232
6,"Mediocre","Volatile acidity",-0.657995685726629
6,"Mediocre","Volatile acidity",-0.937232157362521
6,"Mediocre","Volatile acidity",0.51479749514412
5,"Mediocre","Volatile acidity",-0.657995685726629
6,"Mediocre","Volatile acidity",-0.937232157362521
6,"Mediocre","Volatile acidity",0.51479749514412
6,"Mediocre","Volatile acidity",-0.657995685726629
5,"Mediocre","Volatile acidity",-0.322911919763558
7,"Good","Volatile acidity",-1.71909427794302
6,"Mediocre","Volatile acidity",-1.60739968928866
4,"Poor","Volatile acidity",0.794033966780013
5,"Mediocre","Volatile acidity",-0.322911919763558
7,"Good","Volatile acidity",-1.10477404034406
5,"Mediocre","Volatile acidity",0.458950200816941
5,"Mediocre","Volatile acidity",0.458950200816941
6,"Mediocre","Volatile acidity",-0.713842980053807
5,"Mediocre","Volatile acidity",0.458950200816941
5,"Mediocre","Volatile acidity",0.458950200816941
6,"Mediocre","Volatile acidity",-1.27231592332559
6,"Mediocre","Volatile acidity",-1.27231592332559
4,"Poor","Volatile acidity",0.570644789471299
7,"Good","Volatile acidity",-0.825537568708164
5,"Mediocre","Volatile acidity",-0.378759214090736
7,"Good","Volatile acidity",-1.10477404034406
7,"Good","Volatile acidity",-1.43985780630713
7,"Good","Volatile acidity",-0.546301097072272
7,"Good","Volatile acidity",-0.155370036782022
7,"Good","Volatile acidity",-1.27231592332559
7,"Good","Volatile acidity",-0.490453802745093
7,"Good","Volatile acidity",-0.490453802745093
7,"Good","Volatile acidity",-1.38401051197995
7,"Good","Volatile acidity",-2.27756722121481
7,"Good","Volatile acidity",-2.27756722121481
7,"Good","Volatile acidity",-2.27756722121481
7,"Good","Volatile acidity",-1.38401051197995
7,"Good","Volatile acidity",-1.21646862899841
7,"Good","Volatile acidity",-1.04892674601688
6,"Mediocre","Volatile acidity",-0.546301097072272
5,"Mediocre","Volatile acidity",-1.7749415722702
6,"Mediocre","Volatile acidity",-0.937232157362521
6,"Mediocre","Volatile acidity",-0.881384863035343
7,"Good","Volatile acidity",0.235561023508227
5,"Mediocre","Volatile acidity",0.347255612162584
6,"Mediocre","Volatile acidity",-0.322911919763558
5,"Mediocre","Volatile acidity",0.179713729181049
5,"Mediocre","Volatile acidity",0.235561023508227
6,"Mediocre","Volatile acidity",-1.43985780630713
6,"Mediocre","Volatile acidity",-0.322911919763558
6,"Mediocre","Volatile acidity",-1.04892674601688
7,"Good","Volatile acidity",-0.825537568708164
5,"Mediocre","Volatile acidity",0.738186672452834
6,"Mediocre","Volatile acidity",-0.713842980053807
5,"Mediocre","Volatile acidity",0.179713729181049
6,"Mediocre","Volatile acidity",-1.49570510063431
6,"Mediocre","Volatile acidity",-1.49570510063431
7,"Good","Volatile acidity",-0.825537568708164
5,"Mediocre","Volatile acidity",-1.04892674601688
7,"Good","Volatile acidity",-1.10477404034406
5,"Mediocre","Volatile acidity",-0.657995685726629
5,"Mediocre","Volatile acidity",-0.657995685726629
5,"Mediocre","Volatile acidity",0.347255612162584
7,"Good","Volatile acidity",-0.713842980053807
5,"Mediocre","Volatile acidity",-0.434606508417915
6,"Mediocre","Volatile acidity",-0.155370036782022
5,"Mediocre","Volatile acidity",1.8551325589964
6,"Mediocre","Volatile acidity",-0.043675448127665
6,"Mediocre","Volatile acidity",-0.155370036782022
5,"Mediocre","Volatile acidity",-0.434606508417915
6,"Mediocre","Volatile acidity",0.291408317835406
7,"Good","Volatile acidity",-1.04892674601688
5,"Mediocre","Volatile acidity",-0.937232157362521
5,"Mediocre","Volatile acidity",-0.769690274380986
6,"Mediocre","Volatile acidity",-1.30023957048918
5,"Mediocre","Volatile acidity",-0.769690274380986
5,"Mediocre","Volatile acidity",-1.04892674601688
6,"Mediocre","Volatile acidity",-0.713842980053807
5,"Mediocre","Volatile acidity",-1.04892674601688
5,"Mediocre","Volatile acidity",-0.9930794516897
6,"Mediocre","Volatile acidity",0.403102906489763
7,"Good","Volatile acidity",0.738186672452834
7,"Good","Volatile acidity",0.738186672452834
6,"Mediocre","Volatile acidity",1.74343797034205
6,"Mediocre","Volatile acidity",0.905728555434369
7,"Good","Volatile acidity",-0.546301097072272
7,"Good","Volatile acidity",-0.9930794516897
7,"Good","Volatile acidity",-1.32816321765277
7,"Good","Volatile acidity",-0.937232157362521
5,"Mediocre","Volatile acidity",-0.546301097072272
7,"Good","Volatile acidity",-0.937232157362521
7,"Good","Volatile acidity",-1.32816321765277
7,"Good","Volatile acidity",-1.27231592332559
7,"Good","Volatile acidity",-0.9930794516897
5,"Mediocre","Volatile acidity",-0.155370036782022
7,"Good","Volatile acidity",-1.38401051197995
6,"Mediocre","Volatile acidity",-1.16062133467124
5,"Mediocre","Volatile acidity",2.66491832674049
6,"Mediocre","Volatile acidity",1.01742314408873
6,"Mediocre","Volatile acidity",0.291408317835406
6,"Mediocre","Volatile acidity",-0.769690274380986
7,"Good","Volatile acidity",-0.825537568708164
6,"Mediocre","Volatile acidity",-1.94248345525173
6,"Mediocre","Volatile acidity",-1.94248345525173
5,"Mediocre","Volatile acidity",-0.155370036782022
6,"Mediocre","Volatile acidity",-0.937232157362521
6,"Mediocre","Volatile acidity",-0.937232157362521
5,"Mediocre","Volatile acidity",-0.0995227424548435
6,"Mediocre","Volatile acidity",-1.16062133467124
7,"Good","Volatile acidity",0.291408317835406
6,"Mediocre","Volatile acidity",1.68759067601487
6,"Mediocre","Volatile acidity",-1.21646862899841
5,"Mediocre","Volatile acidity",1.49212514586974
6,"Mediocre","Volatile acidity",-1.04892674601688
7,"Good","Volatile acidity",0.291408317835406
7,"Good","Volatile acidity",0.347255612162584
7,"Good","Volatile acidity",0.123866434853871
5,"Mediocre","Volatile acidity",1.63174338168769
6,"Mediocre","Volatile acidity",0.235561023508227
6,"Mediocre","Volatile acidity",1.21288867423385
7,"Good","Volatile acidity",-0.881384863035343
7,"Good","Volatile acidity",-1.21646862899841
5,"Mediocre","Volatile acidity",2.1343690306323
7,"Good","Volatile acidity",-0.657995685726629
6,"Mediocre","Volatile acidity",-0.155370036782022
5,"Mediocre","Volatile acidity",2.44152914943178
6,"Mediocre","Volatile acidity",-0.211217331109201
6,"Mediocre","Volatile acidity",-0.155370036782022
7,"Good","Volatile acidity",-0.769690274380986
6,"Mediocre","Volatile acidity",-0.769690274380986
6,"Mediocre","Volatile acidity",-0.490453802745093
6,"Mediocre","Volatile acidity",1.40835420437898
5,"Mediocre","Volatile acidity",-0.546301097072272
6,"Mediocre","Volatile acidity",-0.211217331109201
6,"Mediocre","Volatile acidity",-0.155370036782022
5,"Mediocre","Volatile acidity",-0.546301097072272
5,"Mediocre","Volatile acidity",-0.378759214090736
5,"Mediocre","Volatile acidity",0.431026553653352
7,"Good","Volatile acidity",-1.10477404034406
6,"Mediocre","Volatile acidity",0.626492083798477
6,"Mediocre","Volatile acidity",0.626492083798477
7,"Good","Volatile acidity",-0.267064625436379
5,"Mediocre","Volatile acidity",-0.60214839139945
7,"Good","Volatile acidity",0.0121718461995136
7,"Good","Volatile acidity",-0.267064625436379
6,"Mediocre","Volatile acidity",-1.66324698361584
8,"Good","Volatile acidity",-0.713842980053807
6,"Mediocre","Volatile acidity",-0.825537568708164
6,"Mediocre","Volatile acidity",-1.32816321765277
6,"Mediocre","Volatile acidity",1.18496502707026
6,"Mediocre","Volatile acidity",0.458950200816941
7,"Good","Volatile acidity",-0.043675448127665
7,"Good","Volatile acidity",-1.21646862899841
7,"Good","Volatile acidity",-1.21646862899841
5,"Mediocre","Volatile acidity",0.51479749514412
7,"Good","Volatile acidity",-1.10477404034406
5,"Mediocre","Volatile acidity",1.3525069100518
6,"Mediocre","Volatile acidity",-0.9930794516897
6,"Mediocre","Volatile acidity",0.51479749514412
5,"Mediocre","Volatile acidity",1.3525069100518
7,"Good","Volatile acidity",-1.55155239496148
6,"Mediocre","Volatile acidity",-1.16062133467124
5,"Mediocre","Volatile acidity",-0.881384863035343
5,"Mediocre","Volatile acidity",-0.881384863035343
7,"Good","Volatile acidity",-1.27231592332559
6,"Mediocre","Volatile acidity",-1.43985780630713
7,"Good","Volatile acidity",-1.27231592332559
6,"Mediocre","Volatile acidity",-0.825537568708164
6,"Mediocre","Volatile acidity",-0.60214839139945
6,"Mediocre","Volatile acidity",-0.825537568708164
5,"Mediocre","Volatile acidity",-0.267064625436379
7,"Good","Volatile acidity",-1.04892674601688
6,"Mediocre","Volatile acidity",-1.88663616092456
7,"Good","Volatile acidity",-0.657995685726629
7,"Good","Volatile acidity",-0.657995685726629
8,"Good","Volatile acidity",-1.49570510063431
6,"Mediocre","Volatile acidity",-1.04892674601688
6,"Mediocre","Volatile acidity",0.0680191405266922
7,"Good","Volatile acidity",-1.21646862899841
6,"Mediocre","Volatile acidity",1.10119408557949
5,"Mediocre","Volatile acidity",-0.713842980053807
6,"Mediocre","Volatile acidity",1.10119408557949
5,"Mediocre","Volatile acidity",-0.043675448127665
7,"Good","Volatile acidity",-1.21646862899841
5,"Mediocre","Volatile acidity",-0.043675448127665
6,"Mediocre","Volatile acidity",-1.04892674601688
6,"Mediocre","Volatile acidity",-0.211217331109201
6,"Mediocre","Volatile acidity",-0.267064625436379
6,"Mediocre","Volatile acidity",-0.211217331109201
6,"Mediocre","Volatile acidity",-0.267064625436379
5,"Mediocre","Volatile acidity",0.235561023508227
6,"Mediocre","Volatile acidity",-1.66324698361584
7,"Good","Volatile acidity",-1.27231592332559
5,"Mediocre","Volatile acidity",1.40835420437898
6,"Mediocre","Volatile acidity",-0.322911919763558
6,"Mediocre","Volatile acidity",0.0121718461995136
7,"Good","Volatile acidity",-0.60214839139945
6,"Mediocre","Volatile acidity",-1.10477404034406
6,"Mediocre","Volatile acidity",-1.60739968928866
6,"Mediocre","Volatile acidity",-0.713842980053807
6,"Mediocre","Volatile acidity",0.905728555434369
6,"Mediocre","Volatile acidity",0.905728555434369
6,"Mediocre","Volatile acidity",0.905728555434369
6,"Mediocre","Volatile acidity",-0.769690274380986
5,"Mediocre","Volatile acidity",0.738186672452834
8,"Good","Volatile acidity",0.0680191405266922
6,"Mediocre","Volatile acidity",-0.155370036782022
6,"Mediocre","Volatile acidity",-0.322911919763558
6,"Mediocre","Volatile acidity",-0.713842980053807
4,"Poor","Volatile acidity",0.291408317835406
7,"Good","Volatile acidity",-1.60739968928866
6,"Mediocre","Volatile acidity",-1.32816321765277
6,"Mediocre","Volatile acidity",1.29665961572462
5,"Mediocre","Volatile acidity",-0.546301097072272
6,"Mediocre","Volatile acidity",-0.546301097072272
6,"Mediocre","Volatile acidity",0.403102906489763
5,"Mediocre","Volatile acidity",-1.88663616092456
7,"Good","Volatile acidity",-0.937232157362521
7,"Good","Volatile acidity",-0.267064625436379
7,"Good","Volatile acidity",-1.38401051197995
6,"Mediocre","Volatile acidity",-1.55155239496148
6,"Mediocre","Volatile acidity",-0.043675448127665
6,"Mediocre","Volatile acidity",-0.043675448127665
5,"Mediocre","Volatile acidity",-0.657995685726629
6,"Mediocre","Volatile acidity",-0.0995227424548435
6,"Mediocre","Volatile acidity",-0.713842980053807
6,"Mediocre","Volatile acidity",-0.825537568708164
6,"Mediocre","Volatile acidity",-0.434606508417915
6,"Mediocre","Volatile acidity",-1.71909427794302
5,"Mediocre","Volatile acidity",-1.16062133467124
6,"Mediocre","Volatile acidity",-1.83078886659738
6,"Mediocre","Volatile acidity",-0.155370036782022
7,"Good","Volatile acidity",-0.657995685726629
6,"Mediocre","Volatile acidity",-0.769690274380986
6,"Mediocre","Volatile acidity",-0.9930794516897
7,"Good","Volatile acidity",-1.10477404034406
6,"Mediocre","Volatile acidity",0.291408317835406
5,"Mediocre","Volatile acidity",0.403102906489763
6,"Mediocre","Volatile acidity",-0.60214839139945
6,"Mediocre","Volatile acidity",0.291408317835406
5,"Mediocre","Volatile acidity",0.403102906489763
7,"Good","Volatile acidity",-1.94248345525173
7,"Good","Volatile acidity",-0.0995227424548435
6,"Mediocre","Volatile acidity",-0.657995685726629
5,"Mediocre","Volatile acidity",-0.657995685726629
7,"Good","Volatile acidity",-0.937232157362521
6,"Mediocre","Volatile acidity",-0.434606508417915
7,"Good","Volatile acidity",-1.16062133467124
5,"Mediocre","Volatile acidity",1.43627785154257
5,"Mediocre","Volatile acidity",1.43627785154257
5,"Mediocre","Volatile acidity",-0.490453802745093
